2024	04	15	20	3.381	5.189	13.5	1012.7	93	12.9
2024	04	15	21	3.551	5.392	13	1013.5	97	12.9
2024	04	15	22	3.616	5.456	13.2	1013.5	95	12.9
2024	04	15	23	3.59	5.439	13.2	1014	93	12.9
2024	04	16	00	3.543	5.404	13.1	1014.5	97	12.9
2024	04	16	01	3.359	5.228	13.1	1014.8	94	12.9
2024	04	16	02	3.111	4.99	13	1015	99	12.9
2024	04	16	03	2.844	4.722	13	1014.2	97	12.9
2024	04	16	04	2.703	4.586	13.6	1014.5	87	12.9
2024	04	16	05	2.508	4.394	13.5	1014.5	91	12.9
2024	04	16	06	2.521	4.402	13.1	1014.5	100	12.9
2024	04	16	07	2.518	4.373	13	1014.2	100	12.9
2024	04	16	08	2.676	4.519	13.1	1013.8	100	12.9
2024	04	16	09	2.834	4.697	12.7	1013.7	100	13
2024	04	16	10	2.973	4.799	12.7	1013.9	100	13
2024	04	16	11	3.124	5.003	12.7	1014.6	89	13
2024	04	16	12	3.161	5.029	12.6	1015.3	94	13
2024	04	16	13	3.224	5.086	13.2	1016.2	94	13
2024	04	16	14	3.149	5.031	13.1	1017	83	13
2024	04	16	15	3.042	4.915	13	1017.4	89	13.1
2024	04	16	16	2.915	4.774	14.6	1017.7	76	13.1
2024	04	16	17	2.826	4.701	14.8	1018.1	73	13.3
2024	04	16	18	2.87	4.725	14.9	1018.2	76	13.8
2024	04	16	19	2.892	4.734	12.5	1018.7	90	14
2024	04	16	20	2.96	4.84	14.2	1019	77	14.1
2024	04	16	21	3.133	5.012	13.9	1019.4	77	14.1
2024	04	16	22	3.309	5.204	12.6	1019.8	87	14
2024	04	16	23	3.481	5.345	12	1020	91	13.8
2024	04	17	00	3.5	5.366	11.7	1020.5	94	13.5
2024	04	17	01	3.519	5.364	11.7	1021	91	13.5
2024	04	17	02	3.315	5.194	11.5	1021.3	91	13.5
2024	04	17	03	3.058	4.932	11.6	1021.3	90	13.4
2024	04	17	04	2.8	4.699	11.6	1021.4	90	13.4
2024	04	17	05	2.552	4.436	11.7	1021.1	90	13.3
2024	04	17	06	2.429	4.301	11.8	1021.4	90	13.2
2024	04	17	07	2.281	4.173	11.5	1021.5	91	13.2
2024	04	17	08	2.357	4.24	11.7	1021.7	88	13.1
2024	04	17	09	2.509	4.374	11.2	1021.2	91	13
2024	04	17	10	2.736	4.599	10.9	1021.8	100	12.9
2024	04	17	11	2.984	4.847	10.9	1021.6	100	12.9
2024	04	17	12	3.137	5.003	11.1	1021.6	100	13
2024	04	17	13	3.25	5.132	11.8	1021.8	95	13
2024	04	17	14	3.283	5.159	11.5	1021.7	89	13.1
2024	04	17	15	3.264	5.124	13.1	1021.5	75	12.9
2024	04	17	16	3.073	4.932	13.3	1021.2	77	13
2024	04	17	17	2.902	4.775	14.2	1020.8	73	13.1
2024	04	17	18	2.75	4.623	15.5	1019.6	69	13.1
2024	04	17	19	2.731	4.607	15	1018.9	69	13.1
2024	04	17	20	2.735	4.611	16.1	1018.4	63	13.5
2024	04	17	21	2.896	4.77	14.3	1017.8	67	13
2024	04	17	22	3.111	4.975	13.7	1017.2	68	13.2
2024	04	17	23	3.36	5.218	12.9	1016.7	73	13.3
2024	04	18	00	3.555	5.411	12.1	1016.6	77	13.5
2024	04	18	01	3.633	5.477	12	1015.6	79	13.5
2024	04	18	02	3.611	5.474	11.8	1014.7	84	13.2
2024	04	18	03	3.463	5.331	11.3	1013.9	88	13.3
2024	04	18	04	3.142	5.014	11	1012.7	90	13.4
2024	04	18	05	2.812	4.696	10.9	1012.5	87	13.3
2024	04	18	06	2.573	4.474	10.6	1011.3	90	13.4
2024	04	18	07	2.484	4.365	11.7	1010.7	81	13.3
2024	04	18	08	2.395	4.275	12.9	1009.6	80	13.4
2024	04	18	09	2.474	4.355	13.1	1008.6	79	13
2024	04	18	10	2.67	4.547	11.1	1007.6	88	13
2024	04	18	11	3.009	4.872	12	1007.4	86	12.8
2024	04	18	12	3.321	5.181	13.1	1006	80	12.8
2024	04	18	13	3.53	5.395	12.5	1005.2	88	13
2024	04	18	14	3.683	5.535	12.5	1006.2	100	13
2024	04	18	15	3.587	5.384	11.9	1006.6	100	13
2024	04	18	16	3.495	5.332	12.2	1006.5	100	13.1
2024	04	18	17	3.235	5.102	12.7	1006.4	98	13.1
2024	04	18	18	2.958	4.786	13.7	1005.7	92	13.2
2024	04	18	19	2.851	4.704	13.3	1005.6	89	13.2
2024	04	18	20	2.75	4.583	14.3	1005.8	76	13.4
2024	04	18	21	2.827	4.693	13.5	1005.5	75	13.3
2024	04	18	22	3.06	4.9	13.6	1005.6	77	13.3
2024	04	18	23	3.34	5.128	13.6	1005.4	76	13.3
2024	04	19	00	3.648	5.529	12.8	1005.5	83	13.3
2024	04	19	01	3.822	5.68	12.6	1005.8	83	13.3
2024	04	19	02	3.926	5.647	12.8	1005.7	80	13.2
2024	04	19	03	3.844	5.702	12.6	1006.1	83	13.2
2024	04	19	04	3.588	5.428	12.3	1006.8	83	13.2
2024	04	19	05	3.173	5.049	11.2	1007.3	89	13.2
2024	04	19	06	2.857	4.636	11.3	1007.8	85	13.1
2024	04	19	07	2.599	4.446	11.8	1008.4	77	13.1
2024	04	19	08	2.447	4.26	10.1	1009.4	87	12.8
2024	04	19	09	2.285	4.159	10.8	1010.3	82	12.8
2024	04	19	10	2.441	4.319	10.7	1011.3	82	12.7
2024	04	19	11	2.851	4.667	10.3	1012.3	83	12.6
2024	04	19	12	3.158	5	10.5	1013.3	83	12.5
2024	04	19	13	3.447	5.233	11.1	1014.5	74	12.5
2024	04	19	14	3.58	5.426	12.3	1015.3	72	12.6
2024	04	19	15	3.613	5.432	11.9	1016	68	12.7
2024	04	19	16	3.544	5.385	12.6	1016.5	69	12.7
2024	04	19	17	3.242	5.069	12.3	1016.8	73	12.8
2024	04	19	18	2.875	4.756	11.4	1016.9	79	12.7
2024	04	19	19	2.683	4.549	12.7	1016.7	68	12.8
2024	04	19	20	2.546	4.429	12.4	1017.1	73	12.8
2024	04	19	21	2.503	4.378	11.7	1017.6	76	12.8
2024	04	19	22	2.589	4.469	10.5	1018	81	12.8
2024	04	19	23	2.937	4.796	10.7	1018.4	82	12.7
2024	04	20	00	3.275	5.13	10.7	1018.8	84	12.6
2024	04	20	01	3.562	5.392	9.9	1018.8	86	12.6
2024	04	20	02	3.696	5.55	9.6	1018.9	91	12.6
2024	04	20	03	3.728	5.593	9.5	1018.9	93	12.4
2024	04	20	04	3.629	5.506	8.6	1019	97	12.4
2024	04	20	05	3.211	5.082	9.3	1018.8	98	12.4
2024	04	20	06	2.775	4.676	8.8	1018.9	97	12.5
2024	04	20	07	2.515	4.4	8.2	1018.6	100	12.5
2024	04	20	08	2.28	4.168	7.7	1018.4	100	12.5
2024	04	20	09	2.217	4.104	7.5	1018.4	100	12.5
2024	04	20	10	2.235	4.12	7.8	1018.5	100	12.5
2024	04	20	11	2.566	4.444	7.9	1018.9	100	12.5
2024	04	20	12	2.981	4.831	8.3	1019.4	100	12.5
2024	04	20	13	3.323	5.173	8.7	1019.7	100	12.4
2024	04	20	14	3.557	5.41	10.2	1019.9	100	12.4
2024	04	20	15	3.682	5.527	11.4	1020.3	83	12.5
2024	04	20	16	3.67	5.532	11.6	1020.6	80	12.5
2024	04	20	17	3.348	5.221	10.5	1020.4	88	12.4
2024	04	20	18	2.917	4.798	12.3	1019.8	81	12.7
2024	04	20	19	2.657	4.549	12.3	1019.6	78	12.7
2024	04	20	20	2.434	4.319	12.3	1019.4	80	12.9
2024	04	20	21	2.356	4.229	12.5	1019.9	65	12.9
2024	04	20	22	2.349	4.231	12	1020.4	67	13
2024	04	20	23	2.601	4.474	10.3	1020.9	84	12.9
2024	04	21	00	2.985	4.854	10.4	1021.1	78	12.8
2024	04	21	01	3.357	5.223	9.6	1021.2	85	12.8
2024	04	21	02	3.565	5.427	9.5	1021.4	86	12.6
2024	04	21	03	3.691	5.56	9.2	1021.5	87	12.5
2024	04	21	04	3.717	5.577	8.8	1021.4	90	12.3
2024	04	21	05	3.359	5.233	8.9	1021.1	85	12.5
2024	04	21	06	2.897	4.774	8.4	1020.9	83	12.4
2024	04	21	07	2.574	4.457	7.8	1020.4	81	12.4
2024	04	21	08	2.292	4.174	7.7	1019.9	77	12.3
2024	04	21	09	2.17	4.062	7.3	1019.4	75	12.2
2024	04	21	10	2.144	4.031	6.9	1019.3	74	12.1
2024	04	21	11	2.318	4.19	7	1018.9	74	12
2024	04	21	12	2.752	4.623	6.5	1018.9	78	12
2024	04	21	13	3.208	5.066	6.6	1018.7	80	11.9
2024	04	21	14	3.502	5.364	7.8	1018	80	11.9
2024	04	21	15	3.676	5.533	8.8	1017.6	75	11.9
2024	04	21	16	3.803	5.67	9.9	1017.1	71	12
2024	04	21	17	3.582	5.446	10.6	1016.2	65	12.2
2024	04	21	18	3.113	4.997	11.5	1014.9	61	12.2
2024	04	21	19	2.806	4.69	11	1014.2	64	12.3
2024	04	21	20	2.527	4.414	11.4	1014	63	12.2
2024	04	21	21	2.339	4.225	11.2	1013.7	67	12.1
2024	04	21	22	2.276	4.163	10.7	1013.4	69	12.1
2024	04	21	23	2.396	4.268	10.1	1013.5	68	12.1
2024	04	22	00	2.783	4.654	9.6	1013.2	72	12.1
2024	04	22	01	3.195	5.045	9.5	1012.7	70	12
2024	04	22	02	3.523	5.381	9.5	1012.7	69	12
2024	04	22	03	3.688	5.557	9.6	1013	67	12
2024	04	22	04	3.805	5.659	9.3	1012.6	69	11.9
2024	04	22	05	NAN	NAN	NAN	NAN	NAN	NAN
2024	04	22	06	3.192	5.067	9.4	1010.9	70	11.9
2024	04	22	07	2.814	4.704	9.4	1011.3	71	11.9
2024	04	22	08	2.484	4.388	9.3	1010.5	76	11.9
2024	04	22	09	2.302	4.188	9.4	1010.2	80	11.8
2024	04	22	10	2.213	4.095	9.3	1010.3	86	11.8
2024	04	22	11	2.326	4.207	9.2	1010.3	90	11.8
2024	04	22	12	2.701	4.561	8.9	1010.7	93	11.8
2024	04	22	13	3.154	5.015	9.1	1011.4	94	11.8
